product,channel,gap_start_utc,gap_end_utc,gap_seconds
M2,C02,2023-02-02T10:36:55+00:00,2023-02-02T11:06:55+00:00,1800
M2,C02,2023-02-02T12:06:55+00:00,2023-02-02T12:36:55+00:00,1800
M2,C02,2023-02-03T04:36:55+00:00,2023-02-03T05:06:55+00:00,1800
M2,C02,2023-02-05T07:06:55+00:00,2023-02-05T07:36:55+00:00,1800
M2,C02,2023-02-05T08:06:55+00:00,2023-02-05T08:36:55+00:00,1800
M2,C02,2023-02-05T10:36:55+00:00,2023-02-05T11:06:55+00:00,1800
M2,C02,2023-02-06T07:06:56+00:00,2023-02-06T07:36:56+00:00,1800
M2,C02,2023-02-06T10:06:56+00:00,2023-02-06T10:36:56+00:00,1800
M2,C02,2023-02-06T10:36:56+00:00,2023-02-06T11:06:56+00:00,1800
M2,C02,2023-02-07T02:51:56+00:00,2023-02-07T03:21:56+00:00,1800
M2,C02,2023-02-07T05:21:56+00:00,2023-02-07T05:51:56+00:00,1800
M2,C02,2023-02-07T15:54:56+00:00,2023-02-07T16:24:56+00:00,1800
M2,C02,2023-02-07T16:54:56+00:00,2023-02-07T17:24:56+00:00,1800
M2,C02,2023-02-08T05:06:56+00:00,2023-02-08T05:36:56+00:00,1800
M2,C02,2023-02-08T09:06:56+00:00,2023-02-08T09:36:56+00:00,1800
M2,C02,2023-02-08T16:51:56+00:00,2023-02-08T17:21:56+00:00,1800
M2,C02,2023-02-08T17:51:56+00:00,2023-02-08T18:21:56+00:00,1800
M2,C02,2023-02-08T22:06:56+00:00,2023-02-08T22:36:56+00:00,1800
M2,C02,2023-02-09T04:06:56+00:00,2023-02-09T04:36:56+00:00,1800
M2,C02,2023-02-09T05:06:56+00:00,2023-02-09T05:36:56+00:00,1800
M2,C02,2023-02-09T08:36:56+00:00,2023-02-09T09:06:56+00:00,1800
M2,C02,2023-02-09T10:36:56+00:00,2023-02-09T11:06:56+00:00,1800
M2,C02,2023-02-09T13:06:56+00:00,2023-02-09T13:36:56+00:00,1800
M2,C02,2023-02-09T19:36:54+00:00,2023-02-09T20:21:54+00:00,2700
M2,C02,2023-02-12T12:06:55+00:00,2023-02-12T12:36:55+00:00,1800
M2,C02,2023-02-13T08:51:55+00:00,2023-02-13T09:21:55+00:00,1800
M2,C02,2023-02-13T12:36:55+00:00,2023-02-13T13:06:55+00:00,1800
M2,C02,2023-02-13T13:36:55+00:00,2023-02-13T14:06:55+00:00,1800
M2,C02,2023-02-13T19:06:55+00:00,2023-02-13T19:36:55+00:00,1800
M2,C02,2023-02-14T03:36:55+00:00,2023-02-14T04:06:55+00:00,1800
M2,C02,2023-02-14T06:06:55+00:00,2023-02-14T06:36:55+00:00,1800
M2,C02,2023-02-14T12:06:55+00:00,2023-02-14T12:36:55+00:00,1800
M2,C02,2023-02-14T12:36:55+00:00,2023-02-14T13:06:55+00:00,1800
M2,C02,2023-02-14T17:06:55+00:00,2023-02-14T17:36:55+00:00,1800
M2,C02,2023-02-15T01:51:55+00:00,2023-02-15T02:21:55+00:00,1800
M2,C02,2023-02-15T03:06:55+00:00,2023-02-15T03:36:55+00:00,1800
M2,C02,2023-02-15T04:36:55+00:00,2023-02-15T05:06:55+00:00,1800
M2,C02,2023-02-15T08:06:55+00:00,2023-02-15T08:36:55+00:00,1800
M2,C02,2023-02-15T08:36:55+00:00,2023-02-15T09:06:55+00:00,1800
M2,C02,2023-02-15T09:36:55+00:00,2023-02-15T10:06:55+00:00,1800
M2,C02,2023-02-15T10:06:55+00:00,2023-02-15T10:36:55+00:00,1800
M2,C02,2023-02-15T12:36:55+00:00,2023-02-15T13:06:55+00:00,1800
M2,C02,2023-02-15T13:36:55+00:00,2023-02-15T14:06:55+00:00,1800
M2,C02,2023-02-15T14:36:55+00:00,2023-02-15T15:06:55+00:00,1800
M2,C02,2023-02-15T16:36:55+00:00,2023-02-15T17:06:55+00:00,1800
M2,C02,2023-02-16T04:06:55+00:00,2023-02-16T04:36:55+00:00,1800
M2,C02,2023-02-16T07:06:55+00:00,2023-02-16T07:36:55+00:00,1800
M2,C02,2023-02-16T11:51:55+00:00,2023-02-16T12:21:55+00:00,1800
M2,C02,2023-02-16T14:51:55+00:00,2023-02-16T15:21:55+00:00,1800
M2,C02,2023-02-17T09:06:56+00:00,2023-02-17T09:36:56+00:00,1800
M2,C02,2023-02-17T11:51:56+00:00,2023-02-17T12:21:56+00:00,1800
M2,C02,2023-02-17T13:06:56+00:00,2023-02-17T13:36:56+00:00,1800
M2,C02,2023-02-17T17:06:56+00:00,2023-02-17T17:36:56+00:00,1800
M2,C02,2023-02-18T06:06:56+00:00,2023-02-18T06:36:56+00:00,1800
M2,C02,2023-02-18T08:36:56+00:00,2023-02-18T09:06:56+00:00,1800
M2,C02,2023-02-18T18:36:56+00:00,2023-02-18T19:06:56+00:00,1800
M2,C02,2023-02-19T01:36:56+00:00,2023-02-19T02:06:56+00:00,1800
M2,C02,2023-02-19T05:06:56+00:00,2023-02-19T05:36:56+00:00,1800
M2,C02,2023-02-19T07:06:56+00:00,2023-02-19T07:36:56+00:00,1800
M2,C02,2023-02-20T04:36:56+00:00,2023-02-20T05:06:56+00:00,1800
M2,C02,2023-02-20T07:06:56+00:00,2023-02-20T07:36:56+00:00,1800
M2,C02,2023-02-20T08:36:56+00:00,2023-02-20T09:06:56+00:00,1800
M2,C02,2023-02-20T11:06:56+00:00,2023-02-20T11:36:56+00:00,1800
M2,C02,2023-02-20T11:36:56+00:00,2023-02-20T12:06:56+00:00,1800
M2,C02,2023-02-20T12:06:56+00:00,2023-02-20T12:36:56+00:00,1800
M2,C02,2023-02-20T13:36:56+00:00,2023-02-20T14:06:56+00:00,1800
M2,C02,2023-02-20T14:06:56+00:00,2023-02-20T14:36:56+00:00,1800
M2,C02,2023-02-20T17:51:56+00:00,2023-02-20T18:21:56+00:00,1800
M2,C02,2023-02-20T19:06:56+00:00,2023-02-20T20:36:56+00:00,5400
M2,C02,2023-02-22T13:36:55+00:00,2023-02-22T14:06:55+00:00,1800
M2,C02,2023-02-24T21:21:55+00:00,2023-02-24T21:51:55+00:00,1800
M2,C02,2023-02-27T04:06:55+00:00,2023-02-27T04:51:55+00:00,2700
M2,C02,2023-02-27T06:06:55+00:00,2023-02-27T06:36:55+00:00,1800
M2,C02,2023-02-27T12:36:55+00:00,2023-02-27T13:06:55+00:00,1800
M2,C02,2023-02-27T19:24:55+00:00,2023-02-27T19:54:55+00:00,1800
M2,C02,2023-02-28T03:06:55+00:00,2023-02-28T03:36:55+00:00,1800
M2,C02,2023-02-28T04:51:55+00:00,2023-02-28T05:21:55+00:00,1800
M2,C02,2023-03-01T18:00:56+00:00,2023-03-01T18:36:56+00:00,2160
M2,C02,2023-03-02T01:36:56+00:00,2023-03-02T02:06:56+00:00,1800
M2,C02,2023-03-02T05:36:56+00:00,2023-03-02T06:06:56+00:00,1800
M2,C02,2023-03-02T21:06:56+00:00,2023-03-02T21:51:56+00:00,2700
M2,C02,2023-03-03T21:06:56+00:00,2023-03-03T21:51:56+00:00,2700
M2,C02,2023-03-04T04:06:56+00:00,2023-03-04T04:36:56+00:00,1800
M2,C02,2023-03-04T21:06:56+00:00,2023-03-04T21:51:56+00:00,2700
M2,C02,2023-03-05T07:36:56+00:00,2023-03-05T08:06:56+00:00,1800
M2,C02,2023-03-05T21:06:56+00:00,2023-03-05T21:51:56+00:00,2700
M2,C02,2023-03-06T15:36:56+00:00,2023-03-06T17:21:54+00:00,6298
M2,C02,2023-03-06T21:06:54+00:00,2023-03-06T21:51:54+00:00,2700
M2,C02,2023-03-07T09:06:54+00:00,2023-03-07T09:36:54+00:00,1800
M2,C02,2023-03-07T11:06:54+00:00,2023-03-07T11:36:55+00:00,1801
M2,C02,2023-03-07T12:36:55+00:00,2023-03-07T13:06:55+00:00,1800
M2,C02,2023-03-07T21:06:55+00:00,2023-03-07T21:54:55+00:00,2880
M2,C02,2023-03-08T02:36:55+00:00,2023-03-08T03:06:55+00:00,1800
M2,C02,2023-03-08T13:06:55+00:00,2023-03-08T13:36:55+00:00,1800
M2,C02,2023-03-08T16:26:55+00:00,2023-03-08T17:36:55+00:00,4200
M2,C02,2023-03-08T21:06:55+00:00,2023-03-08T21:52:25+00:00,2730
M2,C02,2023-03-09T01:37:25+00:00,2023-03-09T02:07:25+00:00,1800
M2,C02,2023-03-09T08:07:25+00:00,2023-03-09T08:37:25+00:00,1800
M2,C02,2023-03-09T21:07:25+00:00,2023-03-09T21:52:25+00:00,2700
M2,C02,2023-03-10T12:37:25+00:00,2023-03-10T13:07:25+00:00,1800
M2,C02,2023-03-10T15:22:25+00:00,2023-03-10T15:52:25+00:00,1800
M2,C02,2023-03-10T21:07:25+00:00,2023-03-10T21:52:25+00:00,2700
M2,C02,2023-03-11T11:37:25+00:00,2023-03-11T12:07:25+00:00,1800
M2,C02,2023-03-11T12:07:25+00:00,2023-03-11T12:37:25+00:00,1800
M2,C02,2023-03-11T21:07:25+00:00,2023-03-11T21:52:25+00:00,2700
M2,C02,2023-03-12T08:37:25+00:00,2023-03-12T09:07:25+00:00,1800
M2,C02,2023-03-12T21:07:25+00:00,2023-03-12T21:37:25+00:00,1800
M2,C02,2023-03-13T04:07:25+00:00,2023-03-13T04:37:25+00:00,1800
M2,C02,2023-03-13T19:54:25+00:00,2023-03-13T20:22:25+00:00,1680
M2,C02,2023-03-13T21:07:26+00:00,2023-03-13T21:52:26+00:00,2700
M2,C02,2023-03-14T03:07:26+00:00,2023-03-14T03:37:26+00:00,1800
M2,C02,2023-03-14T12:07:26+00:00,2023-03-14T12:37:26+00:00,1800
M2,C02,2023-03-14T21:07:26+00:00,2023-03-14T21:37:26+00:00,1800
M2,C02,2023-03-15T08:07:26+00:00,2023-03-15T08:37:26+00:00,1800
M2,C02,2023-03-15T19:54:26+00:00,2023-03-15T20:22:26+00:00,1680
M2,C02,2023-03-16T02:37:26+00:00,2023-03-16T03:07:26+00:00,1800
M2,C02,2023-03-16T09:07:26+00:00,2023-03-16T09:37:26+00:00,1800
M2,C02,2023-03-16T12:52:26+00:00,2023-03-16T13:24:26+00:00,1920
M2,C02,2023-03-17T08:07:26+00:00,2023-03-17T08:37:26+00:00,1800
M2,C02,2023-03-17T21:07:26+00:00,2023-03-17T21:37:26+00:00,1800
M2,C02,2023-03-18T13:07:26+00:00,2023-03-18T13:37:26+00:00,1800
M2,C02,2023-03-19T07:37:26+00:00,2023-03-19T08:07:26+00:00,1800
M2,C02,2023-03-20T16:54:55+00:00,2023-03-20T17:24:55+00:00,1800
M2,C02,2023-03-20T18:54:55+00:00,2023-03-20T19:24:55+00:00,1800
M2,C02,2023-03-21T06:06:55+00:00,2023-03-21T06:36:55+00:00,1800
M2,C02,2023-03-21T07:36:55+00:00,2023-03-21T08:06:55+00:00,1800
M2,C02,2023-03-22T06:36:55+00:00,2023-03-22T07:06:55+00:00,1800
M2,C02,2023-03-23T03:06:55+00:00,2023-03-23T03:36:55+00:00,1800
M2,C02,2023-03-23T06:36:55+00:00,2023-03-23T07:06:55+00:00,1800
M2,C02,2023-03-23T08:06:55+00:00,2023-03-23T08:36:55+00:00,1800
M2,C02,2023-03-24T05:06:55+00:00,2023-03-24T05:36:55+00:00,1800
M2,C02,2023-03-24T10:36:55+00:00,2023-03-24T11:06:55+00:00,1800
M2,C02,2023-03-24T12:36:55+00:00,2023-03-24T13:06:55+00:00,1800
M2,C02,2023-03-25T08:36:55+00:00,2023-03-25T09:06:55+00:00,1800
M2,C02,2023-03-26T00:36:55+00:00,2023-03-26T01:06:55+00:00,1800
M2,C02,2023-03-26T11:36:55+00:00,2023-03-26T12:06:55+00:00,1800
M2,C02,2023-03-27T03:06:55+00:00,2023-03-27T03:36:55+00:00,1800
M2,C02,2023-03-27T11:36:56+00:00,2023-03-27T12:06:56+00:00,1800
M2,C02,2023-03-27T12:06:56+00:00,2023-03-27T12:36:56+00:00,1800
M2,C02,2023-03-28T02:36:56+00:00,2023-03-28T03:06:56+00:00,1800
M2,C02,2023-03-28T03:36:56+00:00,2023-03-28T04:06:56+00:00,1800
M2,C02,2023-03-29T03:06:56+00:00,2023-03-29T03:36:56+00:00,1800
M2,C02,2023-03-31T15:21:56+00:00,2023-04-10T06:36:56+00:00,832500
M2,C02,2023-04-10T08:58:58+00:00,2023-04-10T09:21:56+00:00,1378
M2,C02,2023-04-11T08:54:57+00:00,2023-04-11T09:24:56+00:00,1799
M2,C02,2023-04-11T18:24:56+00:00,2023-04-11T19:06:54+00:00,2518
M2,C02,2023-04-11T20:06:54+00:00,2023-04-11T20:37:54+00:00,1860
M2,C02,2023-04-17T22:36:54+00:00,2023-04-18T19:51:55+00:00,76501
M2,C02,2023-05-02T12:09:55+00:00,2023-05-02T14:51:55+00:00,9720
M2,C02,2023-05-02T15:36:55+00:00,2023-05-02T16:06:55+00:00,1800
M2,C02,2023-05-08T20:54:56+00:00,2023-05-08T21:21:56+00:00,1620
M2,C02,2023-05-10T11:51:56+00:00,2023-05-10T12:21:56+00:00,1800
M2,C02,2023-05-14T05:36:54+00:00,2023-05-14T06:06:54+00:00,1800
M2,C02,2023-05-20T11:51:56+00:00,2023-05-20T12:21:56+00:00,1800
M2,C02,2023-05-23T06:51:56+00:00,2023-05-23T07:21:56+00:00,1800
M2,C02,2023-05-31T15:24:55+00:00,2023-05-31T15:52:55+00:00,1680
M2,C02,2023-06-05T11:51:56+00:00,2023-06-05T12:24:56+00:00,1980
M2,C02,2023-06-16T16:24:56+00:00,2023-06-16T16:51:56+00:00,1620
M2,C02,2023-06-17T13:21:56+00:00,2023-06-21T21:21:57+00:00,374401
M2,C02,2023-06-25T13:06:55+00:00,2023-06-25T14:21:55+00:00,4500
M2,C02,2023-06-28T21:21:55+00:00,2023-06-28T21:51:55+00:00,1800
M2,C02,2023-07-01T20:24:56+00:00,2023-07-01T20:54:56+00:00,1800
M2,C02,2023-07-04T04:06:57+00:00,2023-07-04T04:37:57+00:00,1860
M2,C02,2023-07-04T06:06:57+00:00,2023-07-04T06:37:57+00:00,1860
M2,C02,2023-07-04T07:24:57+00:00,2023-07-04T07:54:57+00:00,1800
M2,C02,2023-07-05T17:06:57+00:00,2023-07-05T17:37:57+00:00,1860
M2,C02,2023-07-06T18:37:57+00:00,2023-07-06T19:06:57+00:00,1740
M2,C02,2023-07-06T23:24:57+00:00,2023-07-06T23:54:57+00:00,1800
M2,C02,2023-07-08T17:51:54+00:00,2023-07-08T18:21:54+00:00,1800
M2,C02,2023-07-08T19:21:54+00:00,2023-07-08T19:51:54+00:00,1800
M2,C02,2023-07-08T22:06:54+00:00,2023-07-08T22:36:54+00:00,1800
M2,C02,2023-07-09T18:36:55+00:00,2023-07-09T19:06:55+00:00,1800
M2,C02,2023-07-09T19:06:55+00:00,2023-07-09T19:36:55+00:00,1800
M2,C02,2023-07-11T12:21:55+00:00,2023-07-11T12:54:55+00:00,1980
M2,C02,2023-07-11T21:06:55+00:00,2023-07-11T21:51:55+00:00,2700
M2,C02,2023-07-13T00:21:55+00:00,2023-07-13T00:51:55+00:00,1800
M2,C02,2023-07-14T16:51:56+00:00,2023-07-14T17:21:56+00:00,1800
M2,C02,2023-07-14T17:21:56+00:00,2023-07-14T17:51:56+00:00,1800
M2,C02,2023-07-17T21:36:56+00:00,2023-07-17T22:06:56+00:00,1800
M2,C02,2023-07-24T21:24:55+00:00,2023-07-24T22:06:55+00:00,2520
M2,C02,2023-07-25T18:24:55+00:00,2023-07-25T18:51:55+00:00,1620
M2,C02,2023-07-26T12:51:55+00:00,2023-07-26T13:24:55+00:00,1980
M2,C02,2023-07-27T16:21:55+00:00,2023-07-27T16:51:55+00:00,1800
M2,C02,2023-07-27T17:36:55+00:00,2023-07-27T18:51:55+00:00,4500
M2,C02,2023-08-01T12:21:56+00:00,2023-08-01T12:54:56+00:00,1980
M2,C02,2023-08-01T14:24:56+00:00,2023-08-01T14:54:56+00:00,1800
M2,C02,2023-08-01T15:06:56+00:00,2023-08-01T15:37:56+00:00,1860
M2,C02,2023-08-01T15:54:56+00:00,2023-08-01T16:24:56+00:00,1800
M2,C02,2023-08-01T16:24:56+00:00,2023-08-01T16:54:56+00:00,1800
M2,C02,2023-08-01T17:06:56+00:00,2023-08-01T17:37:56+00:00,1860
M2,C02,2023-08-01T17:37:56+00:00,2023-08-01T18:06:56+00:00,1740
M2,C02,2023-08-04T14:46:57+00:00,2023-08-04T16:06:57+00:00,4800
M2,C02,2023-08-05T09:06:57+00:00,2023-08-05T09:51:57+00:00,2700
M2,C02,2023-08-14T12:21:56+00:00,2023-08-14T12:54:56+00:00,1980
M2,C02,2023-08-14T20:53:56+00:00,2023-08-14T21:23:56+00:00,1800
M2,C02,2023-08-16T01:24:56+00:00,2023-08-16T01:51:56+00:00,1620
M2,C02,2023-08-16T14:21:56+00:00,2023-08-16T14:54:56+00:00,1980
M2,C02,2023-08-20T12:06:55+00:00,2023-08-20T12:36:55+00:00,1800
M2,C02,2023-08-20T18:36:55+00:00,2023-08-23T00:21:55+00:00,193500
M2,C02,2023-08-31T08:59:01+00:00,2023-08-31T09:21:56+00:00,1375
M2,C02,2023-09-14T09:21:56+00:00,2023-09-14T23:51:56+00:00,52200
M2,C02,2023-09-15T08:06:56+00:00,2023-09-15T08:36:56+00:00,1800
M2,C02,2023-09-15T08:51:56+00:00,2023-09-27T01:36:56+00:00,1010700
M2,C02,2023-09-27T20:36:56+00:00,2023-09-27T21:21:56+00:00,2700
M2,C02,2023-09-27T22:36:56+00:00,2023-09-27T23:06:56+00:00,1800
M2,C02,2023-09-28T20:36:56+00:00,2023-09-28T21:21:56+00:00,2700
M2,C02,2023-09-29T20:36:56+00:00,2023-09-29T21:21:56+00:00,2700
M2,C02,2023-09-30T20:36:54+00:00,2023-09-30T21:21:54+00:00,2700
M2,C02,2023-10-01T15:21:55+00:00,2023-10-04T22:51:55+00:00,286200
M2,C02,2023-10-05T20:36:55+00:00,2023-10-05T21:21:55+00:00,2700
M2,C02,2023-10-06T13:06:55+00:00,2023-10-06T13:36:55+00:00,1800
M2,C02,2023-10-06T20:36:55+00:00,2023-10-06T21:21:55+00:00,2700
M2,C02,2023-10-07T20:36:55+00:00,2023-10-07T21:21:55+00:00,2700
M2,C02,2023-10-08T20:36:55+00:00,2023-10-08T21:21:55+00:00,2700
M2,C02,2023-10-09T20:36:56+00:00,2023-10-09T21:21:56+00:00,2700
M2,C02,2023-10-10T20:36:56+00:00,2023-10-10T21:21:56+00:00,2700
M2,C02,2023-10-11T20:36:56+00:00,2023-10-11T21:21:56+00:00,2700
M2,C02,2023-10-12T16:24:56+00:00,2023-10-12T16:51:56+00:00,1620
M2,C02,2023-10-12T20:36:56+00:00,2023-10-12T21:21:56+00:00,2700
M2,C02,2023-10-13T20:36:56+00:00,2023-10-13T21:21:56+00:00,2700
M2,C02,2023-10-14T20:36:54+00:00,2023-10-14T21:21:54+00:00,2700
M2,C02,2023-10-15T20:36:55+00:00,2023-10-15T21:21:55+00:00,2700
M2,C02,2023-10-16T20:36:55+00:00,2023-10-16T21:21:55+00:00,2700
M2,C02,2023-10-17T15:12:55+00:00,2023-10-17T15:36:55+00:00,1440
M2,C02,2023-10-17T20:36:55+00:00,2023-10-17T21:21:55+00:00,2700
M2,C02,2023-10-18T20:36:55+00:00,2023-10-18T21:21:55+00:00,2700
M2,C02,2023-10-19T16:21:55+00:00,2023-10-19T16:54:55+00:00,1980
M2,C02,2023-10-19T17:24:55+00:00,2023-10-19T17:51:55+00:00,1620
M2,C02,2023-10-25T13:06:56+00:00,2023-10-25T22:51:56+00:00,35100
M2,C02,2023-10-26T08:51:56+00:00,2023-10-26T14:51:56+00:00,21600
M2,C02,2023-10-30T18:21:55+00:00,2023-10-30T18:54:55+00:00,1980
M2,C02,2023-10-31T20:36:55+00:00,2023-10-31T21:21:55+00:00,2700
M2,C02,2023-11-01T21:36:55+00:00,2023-11-01T22:06:55+00:00,1800
M2,C02,2023-11-02T20:36:55+00:00,2023-11-02T21:21:55+00:00,2700
M2,C02,2023-11-02T23:06:55+00:00,2023-11-02T23:36:55+00:00,1800
M2,C02,2023-11-04T20:51:56+00:00,2023-11-04T21:21:56+00:00,1800
M2,C02,2023-11-06T20:37:56+00:00,2023-11-06T21:06:56+00:00,1740
M2,C02,2023-11-07T20:36:56+00:00,2023-11-07T21:06:56+00:00,1800
M2,C02,2023-11-08T13:21:56+00:00,2023-11-08T13:54:56+00:00,1980
M2,C02,2023-11-08T20:37:56+00:00,2023-11-08T21:06:56+00:00,1740
M2,C02,2023-11-08T21:54:56+00:00,2023-11-08T22:21:56+00:00,1620
M2,C02,2023-11-12T21:36:55+00:00,2023-11-12T22:06:55+00:00,1800
M2,C02,2023-11-16T00:21:55+00:00,2023-11-16T00:51:55+00:00,1800
M2,C02,2023-11-16T01:06:55+00:00,2023-11-16T01:51:55+00:00,2700
M2,C02,2023-11-16T01:51:55+00:00,2023-11-16T02:21:55+00:00,1800
M2,C02,2023-11-28T21:24:55+00:00,2023-11-28T21:51:55+00:00,1620
M2,C02,2023-11-30T13:51:55+00:00,2023-11-30T14:24:55+00:00,1980
M2,C02,2023-12-04T17:36:56+00:00,2023-12-04T18:51:56+00:00,4500
M2,C02,2023-12-07T15:39:56+00:00,2023-12-07T16:21:56+00:00,2520
M2,C02,2023-12-11T14:54:57+00:00,2023-12-11T15:24:56+00:00,1799
M2,C02,2023-12-14T17:21:55+00:00,2023-12-14T17:51:55+00:00,1800
M2,C02,2023-12-16T10:51:55+00:00,2023-12-19T03:21:56+00:00,232201
M2,C02,2023-12-21T02:51:56+00:00,2023-12-21T03:21:56+00:00,1800
M2,C02,2023-12-21T07:21:56+00:00,2023-12-21T07:51:56+00:00,1800
M2,C02,2023-12-22T07:21:56+00:00,2023-12-22T07:51:56+00:00,1800
M2,C02,2023-12-22T07:51:56+00:00,2023-12-22T08:21:56+00:00,1800
M2,C02,2023-12-25T21:06:57+00:00,2023-12-25T21:36:57+00:00,1800
M2,C02,2024-01-12T23:51:55+00:00,2024-01-16T18:51:56+00:00,327601
M2,C02,2024-01-22T17:13:54+00:00,2024-01-22T17:51:54+00:00,2280
M2,C02,2024-01-22T18:56:54+00:00,2024-01-22T19:36:54+00:00,2400
M2,C02,2024-01-26T02:06:55+00:00,2024-01-26T02:36:55+00:00,1800
M2,C02,2024-02-12T21:06:56+00:00,2024-02-12T21:36:56+00:00,1800
M2,C02,2024-02-15T12:59:56+00:00,2024-02-15T15:54:56+00:00,10500
M2,C02,2024-02-15T21:06:56+00:00,2024-02-15T21:36:56+00:00,1800
M2,C02,2024-02-17T21:06:56+00:00,2024-02-17T21:51:56+00:00,2700
M2,C02,2024-02-18T21:06:57+00:00,2024-02-18T21:36:57+00:00,1800
M2,C02,2024-02-19T21:06:54+00:00,2024-02-19T21:51:54+00:00,2700
M2,C02,2024-02-21T03:51:55+00:00,2024-02-21T04:36:55+00:00,2700
M2,C02,2024-02-21T21:06:55+00:00,2024-02-21T21:36:55+00:00,1800
M2,C02,2024-02-23T21:06:55+00:00,2024-02-23T21:51:55+00:00,2700
M2,C02,2024-02-24T21:06:55+00:00,2024-02-24T21:51:55+00:00,2700
M2,C02,2024-02-25T21:06:55+00:00,2024-02-25T21:51:55+00:00,2700
M2,C02,2024-02-25T23:07:55+00:00,2024-02-26T00:06:55+00:00,3540
M2,C02,2024-02-26T21:06:56+00:00,2024-02-26T21:51:56+00:00,2700
M2,C02,2024-02-27T21:06:56+00:00,2024-02-27T21:51:56+00:00,2700
M2,C02,2024-02-28T21:06:56+00:00,2024-02-28T21:51:56+00:00,2700
M2,C02,2024-02-29T00:54:56+00:00,2024-02-29T01:24:56+00:00,1800
M2,C02,2024-02-29T01:54:56+00:00,2024-02-29T02:24:56+00:00,1800
M2,C02,2024-02-29T02:54:56+00:00,2024-02-29T03:24:56+00:00,1800
M2,C02,2024-02-29T03:54:56+00:00,2024-02-29T04:24:56+00:00,1800
M2,C02,2024-02-29T05:54:56+00:00,2024-02-29T06:24:56+00:00,1800
M2,C02,2024-02-29T06:54:56+00:00,2024-02-29T07:24:56+00:00,1800
M2,C02,2024-02-29T09:54:56+00:00,2024-02-29T10:24:56+00:00,1800
M2,C02,2024-02-29T12:54:56+00:00,2024-02-29T13:24:56+00:00,1800
M2,C02,2024-02-29T17:54:56+00:00,2024-02-29T18:24:56+00:00,1800
M2,C02,2024-02-29T21:06:56+00:00,2024-02-29T21:51:56+00:00,2700
M2,C02,2024-03-01T21:06:56+00:00,2024-03-01T21:51:56+00:00,2700
M2,C02,2024-03-02T21:06:56+00:00,2024-03-02T21:51:56+00:00,2700
M2,C02,2024-03-03T21:06:57+00:00,2024-03-03T21:51:57+00:00,2700
M2,C02,2024-03-04T21:06:54+00:00,2024-03-04T21:51:54+00:00,2700
M2,C02,2024-03-05T21:06:55+00:00,2024-03-05T21:54:55+00:00,2880
M2,C02,2024-03-06T16:54:55+00:00,2024-03-06T17:24:55+00:00,1800
M2,C02,2024-03-06T21:06:55+00:00,2024-03-06T21:54:55+00:00,2880
M2,C02,2024-03-08T16:37:55+00:00,2024-03-08T17:06:55+00:00,1740
M2,C02,2024-03-10T21:06:55+00:00,2024-03-10T21:36:55+00:00,1800
M2,C02,2024-03-11T21:06:56+00:00,2024-03-11T21:37:56+00:00,1860
M2,C02,2024-03-14T21:21:56+00:00,2024-03-14T21:51:56+00:00,1800
M2,C02,2024-03-17T21:21:57+00:00,2024-03-17T21:51:57+00:00,1800
M2,C02,2024-03-18T21:06:54+00:00,2024-03-18T21:36:54+00:00,1800
M2,C02,2024-03-21T21:06:55+00:00,2024-03-21T21:36:55+00:00,1800
M2,C02,2024-03-25T12:54:55+00:00,2024-03-25T13:24:55+00:00,1800
M2,C02,2024-03-25T20:51:55+00:00,2024-03-25T21:21:55+00:00,1800
M2,C02,2024-03-26T21:06:56+00:00,2024-03-26T21:36:56+00:00,1800
M2,C02,2024-03-28T15:29:56+00:00,2024-03-28T16:36:56+00:00,4020
M2,C02,2024-04-09T08:58:58+00:00,2024-04-09T09:21:55+00:00,1377
M2,C02,2024-04-10T08:58:58+00:00,2024-04-10T09:21:56+00:00,1378
M2,C02,2024-04-23T22:08:55+00:00,2024-04-24T00:06:55+00:00,7080
M2,C02,2024-04-25T18:54:56+00:00,2024-04-25T19:23:56+00:00,1740
M2,C02,2024-04-29T14:53:56+00:00,2024-04-29T15:23:56+00:00,1800
M2,C02,2024-04-29T18:54:54+00:00,2024-04-29T19:24:54+00:00,1800
M2,C02,2024-05-07T16:56:56+00:00,2024-05-07T17:21:56+00:00,1500
M2,C02,2024-05-19T17:21:55+00:00,2024-05-19T17:51:55+00:00,1800
M2,C02,2024-05-19T18:51:55+00:00,2024-05-19T19:21:55+00:00,1800
M2,C02,2024-05-23T14:21:56+00:00,2024-05-23T14:51:56+00:00,1800
M2,C02,2024-05-23T15:06:56+00:00,2024-05-23T15:36:56+00:00,1800
M2,C02,2024-05-23T19:21:56+00:00,2024-05-23T19:51:56+00:00,1800
M2,C02,2024-05-24T01:06:56+00:00,2024-05-24T01:36:56+00:00,1800
M2,C02,2024-05-24T15:21:56+00:00,2024-05-24T15:51:56+00:00,1800
M2,C02,2024-05-25T15:36:57+00:00,2024-05-25T16:06:57+00:00,1800
M2,C02,2024-05-25T19:21:57+00:00,2024-05-25T19:51:57+00:00,1800
M2,C02,2024-05-29T22:51:55+00:00,2024-05-29T23:21:55+00:00,1800
M2,C02,2024-05-30T00:06:55+00:00,2024-05-30T00:36:55+00:00,1800
M2,C02,2024-05-31T00:06:55+00:00,2024-05-31T00:36:55+00:00,1800
M2,C02,2024-06-03T15:54:56+00:00,2024-06-03T16:37:56+00:00,2580
